term	adj_pval	trait_efos	trait_category	program_name	enrichment	trait_reported	genes	study_id	pmid	-log10(adj_pval)
EFO_0010700	0.5924586309522994	EFO_0010700	measurement	32	1.273912647032005	High light scatter reticulocyte percentage of red cells	LARP1;YWHAE;SLC25A37;ZC3H4;PGAM5;FOXP1;HSPA4;YIPF4;SLC12A2;NOL4L;THRAP3;NUDT4	GCST90002386	PMID:32888494	0.22734196932863146
EFO_0010700	0.5924586309522994	EFO_0010700	measurement	32	1.273912647032005	Immature fraction of reticulocytes	LARP1;YWHAE;SLC25A37;ZC3H4;PGAM5;FOXP1;HSPA4;YIPF4;SLC12A2;NOL4L;THRAP3;NUDT4	GCST90002387	PMID:32888494	0.22734196932863146
EFO_0010700	0.5924586309522994	EFO_0010700	measurement	32	1.273912647032005	Reticulocyte fraction of red cells	LARP1;YWHAE;SLC25A37;ZC3H4;PGAM5;FOXP1;HSPA4;YIPF4;SLC12A2;NOL4L;THRAP3;NUDT4	GCST90002406	PMID:32888494	0.22734196932863146
EFO_0010701	0.5924586309522994	EFO_0010701	measurement	32	1.5312329583466855	Mean reticulocyte volume	AFMID;SUSD6;TMEM120B;FOXP1;HSPA4;FKBP9;PTEN;AGO2;ZNF652	GCST90025975	PMID:34226706	0.22734196932863146
EFO_0020864	0.5924586309522994	EFO_0020864	measurement	32	4.076167076167076	Total cerebellar volume (excluding Crus I vermis)	DNMT3A	GCST90020190	PMID:35079123	0.22734196932863146
EFO_0600004	0.5924586309522994	EFO_0600004	measurement	32	4.076167076167076	Retinal nerve fibre layer (RNFL) thickness	DAAM1	GCST90014266	PMID:33979322	0.22734196932863146
EFO_0004623	0.5925845198422481	EFO_0004623	measurement	36	2.4723626465196378	Fibrinogen levels	JMJD1C	GCST003194	PMID:26561523	0.22724969783555268
EFO_0009389	0.5925845198422481	EFO_0009389	measurement	36	1.2968455720666976	Sum eosinophil basophil counts	KLF3;BPTF;ATXN2;WNK1	GCST004624	PMID:27863252	0.22724969783555268
EFO_0009594	0.5925845198422481	EFO_0009594	measurement	36	2.4723626465196378	Irritable mood	BBX	GCST006941	PMID:29500382	0.22724969783555268
EFO_0004509	0.592607807846443	EFO_0004509	measurement	21	1.4628211112026284	Hemoglobin concentration	ACO1;EDN1;ZNRF3;AK1;SHROOM3	GCST90002314	PMID:32888493	0.22723263081363332
EFO_0004980	0.592607807846443	EFO_0004980	measurement	21	1.2330704565241737	Appendicular lean mass	KCNJ2;TCF4;KLRG1;MERTK;EFEMP1;BDNF;DNAJB4;JDP2;ABHD17C;NFATC1;CTNNB1;SHROOM3	GCST90000025	PMID:33097823	0.22723263081363332
EFO_0007629	0.592607807846443	EFO_0007629	measurement	21	1.560553878927747	Hemoglobin A1c levels	SRGAP3;PFKM;PNP;TCF4	GCST90018958	PMID:34594039	0.22723263081363332
EFO_0004535	0.5926835813152928	EFO_0004535	measurement	20	1.9398190638521045	Serum albumin levels	CPEB4;KCNK17;SHROOM3	GCST90018945	PMID:34594039	0.22717710354035373
EFO_0004617	0.5926835813152928	EFO_0004617	measurement	20	1.4451632467401192	Cystatin C levels	PKN2;PAPPA;MAP7;CREBRF;APOE;TENT5A;SHROOM3	GCST90025945	PMID:34226706	0.22717710354035373
EFO_0004314	0.5930131825554295	EFO_0004314	measurement	32	1.4893271612382535	FEV1	THSD4;FOXP1;TULP4;HSPA4;ADAM19	GCST007432	PMID:30804560	0.22693565225555876
EFO_0004324	0.5930131825554295	EFO_0004324	measurement	32	3.8666148666148668	Anthropometric traits (multi-trait analysis)	CACUL1	GCST007490	PMID:30166351	0.22693565225555876
EFO_0006340	0.5930131825554295	EFO_0006340	measurement	32	1.5820611372534934	Mean arterial pressure	SLC25A37;PLCE1;CTNNB1;PPP3CA	GCST90018963	PMID:34594039	0.22693565225555876
EFO_0007006	0.5930131825554295	EFO_0007006	measurement	32	1.7552001086716589	Depressive symptoms	GNAO1;ETNK1;RSRC1	GCST007340	PMID:30643256	0.22693565225555876
EFO_0007993	0.5930913738616448	EFO_0007993	measurement	31	1.2645064717795191	Lymphocyte percentage of white cells	COL4A1;RBPMS;DACH1;PPP1R3B;CREB5;B3GNT2;VSIR	GCST90002389	PMID:32888494	0.22687839245887792
EFO_0010934	0.5930913738616448	EFO_0010934	measurement	31	1.8595994284711603	Aspartate aminotransferase to alanine aminotransferase ratio	ATP8B1;PPP1R3B	GCST90019498	PMID:33462484	0.22687839245887792
EFO_0004308	0.593506975176545	EFO_0004308	measurement	29	1.239787496635194	White blood cell count	TGM2;MICAL2;EHD4;TLN1;PAWR;PTPN1;VMP1;MYCT1	GCST90018978	PMID:34594039	0.22657417264387528
EFO_0004351	0.593506975176545	EFO_0004351	measurement	29	1.8038740920096852	Resting heart rate	MICAL2;CDH2	GCST003818	PMID:27798624	0.22657417264387528
EFO_0004526	0.593506975176545	EFO_0004526	measurement	29	1.191978667262791	Mean corpuscular volume	SERTAD2;FOXO1;CCBE1;UBE2H;BNIP3L;PTPN1;CITED2;PTTG1IP;IGF2BP2;MYC	GCST90002338	PMID:32888493	0.22657417264387528
EFO_0004644	0.593506975176545	EFO_0004644	measurement	29	2.894106154347118	TPE interval (resting)	SERTAD2	GCST010346	PMID:32386560	0.22657417264387528
EFO_0004644	0.593506975176545	EFO_0004644	measurement	29	2.894106154347118	TPE interval (resting) [men]	SERTAD2	GCST010346_2	PMID:32386560	0.22657417264387528
EFO_0004644	0.593506975176545	EFO_0004644	measurement	29	2.894106154347118	TPE interval (resting) [women]	SERTAD2	GCST010346_3	PMID:32386560	0.22657417264387528
EFO_0005677	0.593506975176545	EFO_0005677	measurement	29	1.8413169915878285	Male puberty timing (age at voice breaking MTAG)	PDGFA;BDNF	GCST90012088	PMID:32210231	0.22657417264387528
EFO_0006312	0.593506975176545	EFO_0006312	measurement	29	1.8803364343061042	Mitochondrial DNA copy number	CD9;PPP1R3B	GCST90026371	PMID:35023831	0.22657417264387528
EFO_0006784	0.593506975176545	EFO_0006784	measurement	29	3.059896729776248	Birth length (MTAG)	HHIP	GCST009499	PMID:31681408	0.22657417264387528
EFO_0006925	0.593506975176545	EFO_0006925	measurement	29	3.2457831325301205	Lipoprotein (a) levels	PPP1R3B	GCST012232	PMID:33730874	0.22657417264387528
EFO_0007878	0.593506975176545	EFO_0007878	measurement	29	1.5939219241557798	Alcohol consumption (drinks per week) (MTAG)	NFE2L2;TNRC6A;BDNF	GCST007472	PMID:30643251	0.22657417264387528
EFO_0009597	0.593506975176545	EFO_0009597	measurement	29	3.2457831325301205	Feeling nervous	BDNF	GCST006948	PMID:29500382	0.22657417264387528
EFO_0009767	0.593506975176545	EFO_0009767	measurement	29	3.2457831325301205	Glycine levels	PPP1R3B	GCST007638	PMID:30837465	0.22657417264387528
EFO_0020864	0.593506975176545	EFO_0020864	measurement	29	2.894106154347118	Total cerebellar volume (excluding Crus I vermis)	HHIP	GCST90020190	PMID:35079123	0.22657417264387528
EFO_0600004	0.593506975176545	EFO_0600004	measurement	29	2.894106154347118	Retinal nerve fibre layer (RNFL) thickness	DAAM1	GCST90014266	PMID:33979322	0.22657417264387528
EFO_0600005	0.593506975176545	EFO_0600005	measurement	29	2.894106154347118	Ganglion cell inner plexiform layer (GCIPL) thickness	PIK3C2A	GCST90014267	PMID:33979322	0.22657417264387528
EFO_0004344	0.5938116333398121	EFO_0004344	measurement	27	1.7594953301654923	Birth weight	PTPN14;KCNN3;LHFPL2;CCND1;GRB10	GCST008362	PMID:31043758	0.226351298410913
EFO_0004625	0.5938116333398121	EFO_0004625	measurement	27	6.401405420909222	Orofacial clefts [Meta-All, NSCL/P]	SPRY2	GCST001628_3	PMID:22863734	0.226351298410913
EFO_0004644	0.5938764987044542	EFO_0004644	measurement	15	3.539747959102798	TPE interval (resting)	ZMIZ1	GCST010346	PMID:32386560	0.22630386058746646
EFO_0004644	0.5938764987044542	EFO_0004644	measurement	15	3.539747959102798	TPE interval (resting) [men]	ZMIZ1	GCST010346_2	PMID:32386560	0.22630386058746646
EFO_0004644	0.5938764987044542	EFO_0004644	measurement	15	3.539747959102798	TPE interval (resting) [women]	ZMIZ1	GCST010346_3	PMID:32386560	0.22630386058746646
EFO_0006930	0.5938764987044542	EFO_0006930	measurement	15	1.7110389072161531	Brain region volumes [Brain stem]	ANXA1;STK17A;DMRTA1	GCST009518	PMID:31676860	0.22630386058746646
EFO_0006930	0.5938764987044542	EFO_0006930	measurement	15	1.7110389072161531	Brain region volumes [left amygdala]	ANXA1;STK17A;DMRTA1	GCST009518_10	PMID:31676860	0.22630386058746646
EFO_0006930	0.5938764987044542	EFO_0006930	measurement	15	1.7110389072161531	Brain region volumes [left cerebellum exterior]	ANXA1;STK17A;DMRTA1	GCST009518_14	PMID:31676860	0.22630386058746646
EFO_0006930	0.5938764987044542	EFO_0006930	measurement	15	1.7110389072161531	Brain region volumes [left isthmus cingulate]	ANXA1;STK17A;DMRTA1	GCST009518_24	PMID:31676860	0.22630386058746646
EFO_0006930	0.5938764987044542	EFO_0006930	measurement	15	1.7110389072161531	Brain region volumes [X3rd ventricle]	ANXA1;STK17A;DMRTA1	GCST009518_3	PMID:31676860	0.22630386058746646
EFO_0006930	0.5938764987044542	EFO_0006930	measurement	15	1.7110389072161531	Brain region volumes [left pallidum]	ANXA1;STK17A;DMRTA1	GCST009518_30	PMID:31676860	0.22630386058746646
EFO_0006930	0.5938764987044542	EFO_0006930	measurement	15	1.7110389072161531	Brain region volumes [left parahippocampal]	ANXA1;STK17A;DMRTA1	GCST009518_31	PMID:31676860	0.22630386058746646
EFO_0006930	0.5938764987044542	EFO_0006930	measurement	15	1.7110389072161531	Brain region volumes [left putamen]	ANXA1;STK17A;DMRTA1	GCST009518_38	PMID:31676860	0.22630386058746646
EFO_0006930	0.5938764987044542	EFO_0006930	measurement	15	1.7110389072161531	Brain region volumes [X4th ventricle]	ANXA1;STK17A;DMRTA1	GCST009518_4	PMID:31676860	0.22630386058746646
EFO_0006930	0.5938764987044542	EFO_0006930	measurement	15	1.7110389072161531	Brain region volumes [right caudate]	ANXA1;STK17A;DMRTA1	GCST009518_48	PMID:31676860	0.22630386058746646
EFO_0006930	0.5938764987044542	EFO_0006930	measurement	15	1.7110389072161531	Brain region volumes [right cerebellum exterior]	ANXA1;STK17A;DMRTA1	GCST009518_49	PMID:31676860	0.22630386058746646
EFO_0006930	0.5938764987044542	EFO_0006930	measurement	15	1.7110389072161531	Brain region volumes [cerebellar vermal lobules I V]	ANXA1;STK17A;DMRTA1	GCST009518_5	PMID:31676860	0.22630386058746646
EFO_0006930	0.5938764987044542	EFO_0006930	measurement	15	1.7110389072161531	Brain region volumes [right cerebellum white matter]	ANXA1;STK17A;DMRTA1	GCST009518_50	PMID:31676860	0.22630386058746646
EFO_0006930	0.5938764987044542	EFO_0006930	measurement	15	1.7110389072161531	Brain region volumes [right insula]	ANXA1;STK17A;DMRTA1	GCST009518_58	PMID:31676860	0.22630386058746646
EFO_0006930	0.5938764987044542	EFO_0006930	measurement	15	1.7110389072161531	Brain region volumes [cerebellar vermal lobules VI VII]	ANXA1;STK17A;DMRTA1	GCST009518_6	PMID:31676860	0.22630386058746646
EFO_0006930	0.5938764987044542	EFO_0006930	measurement	15	1.7110389072161531	Brain region volumes [right pallidum]	ANXA1;STK17A;DMRTA1	GCST009518_66	PMID:31676860	0.22630386058746646
EFO_0006930	0.5938764987044542	EFO_0006930	measurement	15	1.7110389072161531	Brain region volumes [cerebellar vermal lobules VIII X]	ANXA1;STK17A;DMRTA1	GCST009518_7	PMID:31676860	0.22630386058746646
EFO_0006930	0.5938764987044542	EFO_0006930	measurement	15	1.7110389072161531	Brain region volumes [right precuneus]	ANXA1;STK17A;DMRTA1	GCST009518_74	PMID:31676860	0.22630386058746646
EFO_0006930	0.5938764987044542	EFO_0006930	measurement	15	1.7110389072161531	Brain region volumes [right putamen]	ANXA1;STK17A;DMRTA1	GCST009518_75	PMID:31676860	0.22630386058746646
EFO_0006930	0.5938764987044542	EFO_0006930	measurement	15	1.7110389072161531	Brain region volumes [total brain volume]	ANXA1;STK17A;DMRTA1	GCST009518_82	PMID:31676860	0.22630386058746646
EFO_0006930	0.5938764987044542	EFO_0006930	measurement	15	1.7110389072161531	Brain region volumes [white matter]	ANXA1;STK17A;DMRTA1	GCST009518_83	PMID:31676860	0.22630386058746646
EFO_0006930	0.5938764987044542	EFO_0006930	measurement	15	1.7110389072161531	Brain region volumes [left accumbens area]	ANXA1;STK17A;DMRTA1	GCST009518_9	PMID:31676860	0.22630386058746646
EFO_0009928	0.5938764987044542	EFO_0009928	measurement	15	2.0816125860373647	Medication use (diuretics)	NOS3;ZFP36L2	GCST90018985	PMID:34594039	0.22630386058746646
EFO_0600004	0.5938764987044542	EFO_0600004	measurement	15	3.539747959102798	Retinal nerve fibre layer (RNFL) thickness	FRMD4B	GCST90014266	PMID:33979322	0.22630386058746646
EFO_0600005	0.5938764987044542	EFO_0600005	measurement	15	3.539747959102798	Ganglion cell inner plexiform layer (GCIPL) thickness	PIK3C2A	GCST90014267	PMID:33979322	0.22630386058746646
EFO_0004340	0.5941131720336417	EFO_0004340	measurement	18	1.1057804205063677	Body mass index	MAFB;PHACTR1;TRIB1;PDE4B;KLF7;ETS2;HRH4;BMP2;VEGFA	GCST009004	PMID:30239722	0.22613081880979552
EFO_0004465	0.5941131720336417	EFO_0004465	measurement	18	2.17978021978022	Fasting glucose	CDKN2B	GCST012078	PMID:33402679	0.22613081880979552
EFO_0004614	0.5941131720336417	EFO_0004614	measurement	18	1.1513247981333088	Apolipoprotein A1 levels	FOXO1;CSF1;TRIB1;CMIP;RNF145;VEGFA	GCST90025955	PMID:34226706	0.22613081880979552
EFO_0004784	0.5941131720336417	EFO_0004784	measurement	18	1.0801008827238336	Educational attainment (years of education)	GJC1;GALNT18;ZNF385D;ADD3;TCIM;TRPC3;PDE4B;MARCKS;PTPN1;PLK2;CDH4	GCST006442	PMID:30038396	0.22613081880979552
EFO_0004840	0.5941131720336417	EFO_0004840	measurement	18	1.1103247083862742	Cortical thickness	FAM43A;ZFP36L2;JAG1;ARL4C;MSX1;DMRTA1;ZNF827;VEGFA	GCST90091061	PMID:34560273	0.22613081880979552
EFO_0006336	0.5941131720336417	EFO_0006336	measurement	18	1.1513247981333088	Diastolic blood pressure	B4GALT5;SLMAP;SLC4A7;FOSL2;ZFP36L1;VEGFA	GCST90000059	PMID:33230300	0.22613081880979552
EFO_0006941	0.5941131720336417	EFO_0006941	measurement	18	1.5366634113906954	Hand grip strength	PHACTR1;ZSWIM4	GCST005830	PMID:29691431	0.22613081880979552
EFO_0008111	0.5941131720336417	EFO_0008111	measurement	18	2.17978021978022	Salt added to food	DMRTA1	NEALE2_1478		0.22613081880979552
EFO_0004527	0.5944693654415413	EFO_0004527	measurement	39	1.428382434361978	Mean corpuscular hemoglobin	ZMAT3;FNDC3B;LMO2;BTG2;UBE2H;SMAD1;SOX4;PREX1	GCST90018964	PMID:34594039	0.22587052079717188
EFO_0004541	0.5944693654415413	EFO_0004541	measurement	39	1.3104124716780325	Hemoglobin A1c levels	TCF4;SOX7;TP53INP1;WFS1;GAS6;PLXND1;FNDC3B;CMIP;PTGFRN;CCND1;GLIS3;INPP5D	GCST90025974	PMID:34226706	0.22587052079717188
EFO_0010934	0.5944693654415413	EFO_0010934	measurement	39	1.9878473894035398	Aspartate aminotransferase to alanine aminotransferase ratio	CCND1;CDK6;ATP8B1	GCST90019498	PMID:33462484	0.22587052079717188
EFO_0004696	0.5946739808319376	EFO_0004696	measurement	24	1.291700680272109	Sex hormone-binding globulin levels	IRF1;PPIF;BBC3;PIM1;IGFBP3;JMY;BEND3;CDKN1A	GCST90025958	PMID:34226706	0.225721063061707
EFO_0005763	0.5946739808319376	EFO_0005763	measurement	24	1.4273911067140832	Pulse pressure	NPR3;ARL14EP;IGFBP3;CDKN1A;SIRT1	GCST90000061	PMID:33230300	0.225721063061707
EFO_0004467	0.5948159909864951	EFO_0004467	measurement	14	3.320705760249092	Fasting insulin	VEGFA	GCST90002238	PMID:34059833	0.22561736445431593
EFO_0007701	0.5948159909864951	EFO_0007701	measurement	14	3.320705760249092	Lumbar spine bone mineral density	ZBTB40	GCST005796	PMID:29499414	0.22561736445431593
EFO_0005763	0.5949155814350191	EFO_0005763	measurement	9	1.762295870897366	Pulse pressure	KDM5A;PODXL;SBF2;MDN1;ACLY;HIPK2;TNRC6A;AFAP1;FBN1	GCST90000061	PMID:33230300	0.22554465631855175
EFO_0004533	0.5950047198849244	EFO_0004533	measurement	47	1.1869975687537495	Serum alkaline phosphatase levels	UTRN;FLI1;DNAJB4;SPTBN1;MEF2C;ST6GAL1	GCST90018942	PMID:34594039	0.2254795892095214
EFO_0004535	0.5955906850205488	EFO_0004535	measurement	15	1.5093154915079774	Serum albumin levels	TRIB1;EPHA2;KLF13;PLEC	GCST90018945	PMID:34594039	0.22505210318952185
EFO_0004464	0.5962226470783435	EFO_0004464	measurement	18	1.0645908985552035	Vertex-wise sulcal depth	EPHB1;B4GALT5;ZFP36L2;CHIC2;FOXC2;JAG1;ETS1;MEIS2;S1PR1;ARL4C;MSX1;DMRTA1;ZNF827	GCST90095129	PMID:34910505	0.22459153163388734
EFO_0004614	0.5968592582461053	EFO_0004614	measurement	35	1.0975460591697883	Apolipoprotein A1 levels	KANK2;PLAUR;TRIB1;FNDC3A;NRP1;RGS17;JMJD1C	GCST90025955	PMID:34226706	0.2241280651404606
EFO_0007828	0.5973570303188882	EFO_0007828	measurement	36	1.6009414112492137	Daytime nap	CHD2;INO80D	GCST011494	PMID:33568662	0.22376602071175078
EFO_0004518, EFO_0005208	0.5973707114080725	EFO_0004518, EFO_0005208	measurement	16	4.3867677062081025	Glomerular filtration rate (creatinine)	IZUMO1	GCST003372	PMID:26831199	0.22375607430918237
EFO_0004324	0.5974380977172332	EFO_0004324	measurement	19	4.376425855513308	Anthropometric traits (multi-trait analysis)	SMIM29	GCST007490	PMID:30166351	0.2237070865514226
EFO_0004302	0.5976732611205913	EFO_0004302	measurement	9	2.3681679756371214	Height	H6PD;ADGRG6;PCSK5	GCST001956	PMID:23563607	0.22353617332398673
EFO_0004305	0.5976732611205913	EFO_0004305	measurement	9	1.5187543406394977	Red blood cell count	UBR5;DST;SBF2;CLIC4;TFRC;NFIB;ITSN1;RAI14;RPN1	GCST90018971	PMID:34594039	0.22353617332398673
EFO_0004324, EFO_0004339	0.5976732611205913	EFO_0004324, EFO_0004339	measurement	9	7.0764230220390045	Anthropometric traits [height]	HMGA1	GCST007485_3	PMID:30166351	0.22353617332398673
EFO_0004338	0.5976732611205913	EFO_0004338	measurement	9	1.4429120596044862	Weight	SLC38A1;ILF3;PTPN14;PTBP3;CHD7;VPS13C;TNRC6A;NRCAM;ARHGEF12;IGF2BP2;PCSK5	GCST90018949	PMID:34594039	0.22353617332398673
EFO_0004339	0.5976732611205913	EFO_0004339	measurement	9	1.4819277108433735	Height	PTPN14;PLEC;NSD1;MET;DDR2;HMGA1;USP7;TNRC6A;NFIB;ADGRG6;NIPBL;FBN1;ARHGEF12;IGF2BP2;GRB10;PCSK5	GCST90018959	PMID:34594039	0.22353617332398673
EFO_0004346, EFO_0010736	0.5976732611205913	EFO_0004346, EFO_0010736	measurement	9	2.088632806942666	Cortical surface area (min-P)	MICAL2;ALCAM;DPYSL3;NRP1;NAV3	GCST010697	PMID:32665545	0.22353617332398673
EFO_0004346, EFO_0010736	0.5976732611205913	EFO_0004346, EFO_0010736	measurement	9	2.088632806942666	Cortical surface area (MOSTest)	MICAL2;ALCAM;DPYSL3;NRP1;NAV3	GCST010701	PMID:32665545	0.22353617332398673
EFO_0004462	0.5976732611205913	EFO_0004462	measurement	9	1.87270433059611	PR interval	PLEC;EPAS1;FAT1;SPTBN1;FGFR1;SEMA3A	GCST010321	PMID:32439900	0.22353617332398673
EFO_0004465	0.5976732611205913	EFO_0004465	measurement	9	3.294904260518015	Fasting glucose	GRB10;PEAK1	GCST012078	PMID:33402679	0.22353617332398673
EFO_0004531	0.5976732611205913	EFO_0004531	measurement	9	1.827035789998753	Urate levels	AAK1;SPTBN1;RAI14;USP34;PTPN11	GCST008972	PMID:31578528	0.22353617332398673
EFO_0004531	0.5976732611205913	EFO_0004531	measurement	9	1.827035789998753	Urate levels [AA]	AAK1;SPTBN1;RAI14;USP34;PTPN11	GCST008972_2	PMID:31578528	0.22353617332398673
EFO_0004531	0.5976732611205913	EFO_0004531	measurement	9	1.827035789998753	Urate levels [East Asian]	AAK1;SPTBN1;RAI14;USP34;PTPN11	GCST008972_3	PMID:31578528	0.22353617332398673
EFO_0004536	0.5976732611205913	EFO_0004536	measurement	9	1.6725753355279818	Serum total protein level	NCOR2;ILF3;SBF2;HSP90B1;RRBP1;MYH9;ARHGEF12	GCST90018976	PMID:34594039	0.22353617332398673
EFO_0004577	0.5976732611205913	EFO_0004577	measurement	9	10.940700808625337	Infant head circumference (MTAG)	EPAS1	GCST009500	PMID:31681408	0.22353617332398673
EFO_0004630	0.5976732611205913	EFO_0004630	measurement	9	8.021024258760107	Factor VIII levels	NFIB	GCST007445	PMID:30586737	0.22353617332398673
EFO_0004832	0.5976732611205913	EFO_0004832	measurement	9	2.5435194942044257	Optic disc size	NAV3;ARHGEF10;NAV1;ARHGAP21	GCST009462	PMID:31809533	0.22353617332398673
EFO_0005243	0.5976732611205913	EFO_0005243	measurement	9	13.373764600179694	Myeloperoxidase levels	RRBP1	GCST90012031	PMID:33067605	0.22353617332398673
EFO_0006336	0.5976732611205913	EFO_0006336	measurement	9	1.5064469005815717	Diastolic blood pressure	NCOR2;B4GALT5;NSD1;SBF2;CLIC4;ZHX3;HIPK2;CEP170;TNRC6A	GCST90000059	PMID:33230300	0.22353617332398673
EFO_0006340	0.5976732611205913	EFO_0006340	measurement	9	1.8592151757485587	Mean arterial pressure	PODXL;TRIP12;HIPK2;CEP170;TNRC6A;YES1	GCST90018963	PMID:34594039	0.22353617332398673
EFO_0006930	0.5976732611205913	EFO_0006930	measurement	9	2.050197353146041	Brain region volumes [Brain stem]	OPA1;GRB10;PTK2;SEMA3A	GCST009518	PMID:31676860	0.22353617332398673
EFO_0006930	0.5976732611205913	EFO_0006930	measurement	9	2.050197353146041	Brain region volumes [left amygdala]	OPA1;GRB10;PTK2;SEMA3A	GCST009518_10	PMID:31676860	0.22353617332398673
EFO_0006930	0.5976732611205913	EFO_0006930	measurement	9	2.050197353146041	Brain region volumes [left cerebellum exterior]	OPA1;GRB10;PTK2;SEMA3A	GCST009518_14	PMID:31676860	0.22353617332398673
EFO_0006930	0.5976732611205913	EFO_0006930	measurement	9	2.050197353146041	Brain region volumes [left isthmus cingulate]	OPA1;GRB10;PTK2;SEMA3A	GCST009518_24	PMID:31676860	0.22353617332398673
EFO_0006930	0.5976732611205913	EFO_0006930	measurement	9	2.050197353146041	Brain region volumes [X3rd ventricle]	OPA1;GRB10;PTK2;SEMA3A	GCST009518_3	PMID:31676860	0.22353617332398673
EFO_0006930	0.5976732611205913	EFO_0006930	measurement	9	2.050197353146041	Brain region volumes [left pallidum]	OPA1;GRB10;PTK2;SEMA3A	GCST009518_30	PMID:31676860	0.22353617332398673
